int 	 binary 
64268	0011000011011111
64269	1011000011011111
64270	0111000011011111
64271	1111000011011111
64272	0000100011011111
64273	1000100011011111
64274	0100100011011111
64275	1100100011011111
64276	0010100011011111
64277	1010100011011111
64278	0110100011011111
64279	1110100011011111
64280	0001100011011111
64281	1001100011011111
64282	0101100011011111
64283	1101100011011111
64284	0011100011011111
64285	1011100011011111
64286	0111100011011111
64287	1111100011011111
64288	0000010011011111
64289	1000010011011111
64290	0100010011011111
64291	1100010011011111
64292	0010010011011111
64293	1010010011011111
64294	0110010011011111
64295	1110010011011111
64296	0001010011011111
64297	1001010011011111
64298	0101010011011111
64299	1101010011011111
64300	0011010011011111
64301	1011010011011111
64302	0111010011011111
64303	1111010011011111
64304	0000110011011111
64305	1000110011011111
64306	0100110011011111
64307	1100110011011111
64308	0010110011011111
64309	1010110011011111
64310	0110110011011111
64311	1110110011011111
64312	0001110011011111
64313	1001110011011111
64314	0101110011011111
64315	1101110011011111
64316	0011110011011111
64317	1011110011011111
64318	0111110011011111
64319	1111110011011111
64320	0000001011011111
64321	1000001011011111
64322	0100001011011111
64323	1100001011011111
64324	0010001011011111
64325	1010001011011111
64326	0110001011011111
64327	1110001011011111
64328	0001001011011111
64329	1001001011011111
64330	0101001011011111
64331	1101001011011111
64332	0011001011011111
64333	1011001011011111
64334	0111001011011111
64335	1111001011011111
64336	0000101011011111
64337	1000101011011111
64338	0100101011011111
64339	1100101011011111
64340	0010101011011111
64341	1010101011011111
64342	0110101011011111
64343	1110101011011111
64344	0001101011011111
64345	1001101011011111
64346	0101101011011111
64347	1101101011011111
64348	0011101011011111
64349	1011101011011111
64350	0111101011011111
64351	1111101011011111
64352	0000011011011111
64353	1000011011011111
64354	0100011011011111
64355	1100011011011111
64356	0010011011011111
64357	1010011011011111
64358	0110011011011111
64359	1110011011011111
64360	0001011011011111
64361	1001011011011111
64362	0101011011011111
64363	1101011011011111
64364	0011011011011111
64365	1011011011011111
64366	0111011011011111
64367	1111011011011111
64368	0000111011011111
64369	1000111011011111
64370	0100111011011111
64371	1100111011011111
64372	0010111011011111
64373	1010111011011111
64374	0110111011011111
64375	1110111011011111
64376	0001111011011111
64377	1001111011011111
64378	0101111011011111
64379	1101111011011111
64380	0011111011011111
64381	1011111011011111
64382	0111111011011111
64383	1111111011011111
64384	0000000111011111
64385	1000000111011111
64386	0100000111011111
64387	1100000111011111
64388	0010000111011111
64389	1010000111011111
64390	0110000111011111
64391	1110000111011111
64392	0001000111011111
64393	1001000111011111
64394	0101000111011111
64395	1101000111011111
64396	0011000111011111
64397	1011000111011111
64398	0111000111011111
64399	1111000111011111
64400	0000100111011111
64401	1000100111011111
64402	0100100111011111
64403	1100100111011111
64404	0010100111011111
64405	1010100111011111
64406	0110100111011111
64407	1110100111011111
64408	0001100111011111
64409	1001100111011111
64410	0101100111011111
64411	1101100111011111
64412	0011100111011111
64413	1011100111011111
64414	0111100111011111
64415	1111100111011111
64416	0000010111011111
64417	1000010111011111
64418	0100010111011111
64419	1100010111011111
64420	0010010111011111
64421	1010010111011111
64422	0110010111011111
64423	1110010111011111
64424	0001010111011111
64425	1001010111011111
64426	0101010111011111
64427	1101010111011111
64428	0011010111011111
64429	1011010111011111
64430	0111010111011111
64431	1111010111011111
64432	0000110111011111
64433	1000110111011111
64434	0100110111011111
64435	1100110111011111
64436	0010110111011111
64437	1010110111011111
64438	0110110111011111
64439	1110110111011111
64440	0001110111011111
64441	1001110111011111
64442	0101110111011111
64443	1101110111011111
64444	0011110111011111
64445	1011110111011111
64446	0111110111011111
64447	1111110111011111
64448	0000001111011111
64449	1000001111011111
64450	0100001111011111
64451	1100001111011111
64452	0010001111011111
64453	1010001111011111
64454	0110001111011111
64455	1110001111011111
64456	0001001111011111
64457	1001001111011111
64458	0101001111011111
64459	1101001111011111
64460	0011001111011111
64461	1011001111011111
64462	0111001111011111
64463	1111001111011111
64464	0000101111011111
64465	1000101111011111
64466	0100101111011111
64467	1100101111011111
64468	0010101111011111
64469	1010101111011111
64470	0110101111011111
64471	1110101111011111
64472	0001101111011111
64473	1001101111011111
64474	0101101111011111
64475	1101101111011111
64476	0011101111011111
64477	1011101111011111
64478	0111101111011111
64479	1111101111011111
64480	0000011111011111
64481	1000011111011111
64482	0100011111011111
64483	1100011111011111
64484	0010011111011111
64485	1010011111011111
64486	0110011111011111
64487	1110011111011111
64488	0001011111011111
64489	1001011111011111
64490	0101011111011111
64491	1101011111011111
64492	0011011111011111
64493	1011011111011111
64494	0111011111011111
64495	1111011111011111
64496	0000111111011111
64497	1000111111011111
64498	0100111111011111
64499	1100111111011111
64500	0010111111011111
64501	1010111111011111
64502	0110111111011111
64503	1110111111011111
64504	0001111111011111
64505	1001111111011111
64506	0101111111011111
64507	1101111111011111
64508	0011111111011111
64509	1011111111011111
64510	0111111111011111
64511	1111111111011111
64512	0000000000111111
64513	1000000000111111
64514	0100000000111111
64515	1100000000111111
64516	0010000000111111
64517	1010000000111111
64518	0110000000111111
64519	1110000000111111
64520	0001000000111111
64521	1001000000111111
64522	0101000000111111
64523	1101000000111111
64524	0011000000111111
64525	1011000000111111
64526	0111000000111111
64527	1111000000111111
64528	0000100000111111
64529	1000100000111111
64530	0100100000111111
64531	1100100000111111
64532	0010100000111111
64533	1010100000111111
64534	0110100000111111
64535	1110100000111111
64536	0001100000111111
64537	1001100000111111
64538	0101100000111111
64539	1101100000111111
64540	0011100000111111
64541	1011100000111111
64542	0111100000111111
64543	1111100000111111
64544	0000010000111111
64545	1000010000111111
64546	0100010000111111
64547	1100010000111111
64548	0010010000111111
64549	1010010000111111
64550	0110010000111111
64551	1110010000111111
64552	0001010000111111
64553	1001010000111111
64554	0101010000111111
64555	1101010000111111
64556	0011010000111111
64557	1011010000111111
64558	0111010000111111
64559	1111010000111111
64560	0000110000111111
64561	1000110000111111
64562	0100110000111111
64563	1100110000111111
64564	0010110000111111
64565	1010110000111111
64566	0110110000111111
64567	1110110000111111
64568	0001110000111111
64569	1001110000111111
64570	0101110000111111
64571	1101110000111111
64572	0011110000111111
64573	1011110000111111
64574	0111110000111111
64575	1111110000111111
64576	0000001000111111
64577	1000001000111111
64578	0100001000111111
64579	1100001000111111
64580	0010001000111111
64581	1010001000111111
64582	0110001000111111
64583	1110001000111111
64584	0001001000111111
64585	1001001000111111
64586	0101001000111111
64587	1101001000111111
64588	0011001000111111
64589	1011001000111111
64590	0111001000111111
64591	1111001000111111
64592	0000101000111111
64593	1000101000111111
64594	0100101000111111
64595	1100101000111111
64596	0010101000111111
64597	1010101000111111
64598	0110101000111111
64599	1110101000111111
64600	0001101000111111
64601	1001101000111111
64602	0101101000111111
64603	1101101000111111
64604	0011101000111111
64605	1011101000111111
64606	0111101000111111
64607	1111101000111111
64608	0000011000111111
64609	1000011000111111
64610	0100011000111111
64611	1100011000111111
64612	0010011000111111
64613	1010011000111111
64614	0110011000111111
64615	1110011000111111
64616	0001011000111111
64617	1001011000111111
64618	0101011000111111
64619	1101011000111111
64620	0011011000111111
64621	1011011000111111
64622	0111011000111111
64623	1111011000111111
64624	0000111000111111
64625	1000111000111111
64626	0100111000111111
64627	1100111000111111
64628	0010111000111111
64629	1010111000111111
64630	0110111000111111
64631	1110111000111111
64632	0001111000111111
64633	1001111000111111
64634	0101111000111111
64635	1101111000111111
64636	0011111000111111
64637	1011111000111111
64638	0111111000111111
64639	1111111000111111
64640	0000000100111111
64641	1000000100111111
64642	0100000100111111
64643	1100000100111111
64644	0010000100111111
64645	1010000100111111
64646	0110000100111111
64647	1110000100111111
64648	0001000100111111
64649	1001000100111111
64650	0101000100111111
64651	1101000100111111
64652	0011000100111111
64653	1011000100111111
64654	0111000100111111
64655	1111000100111111
64656	0000100100111111
64657	1000100100111111
64658	0100100100111111
64659	1100100100111111
64660	0010100100111111
64661	1010100100111111
64662	0110100100111111
64663	1110100100111111
64664	0001100100111111
64665	1001100100111111
64666	0101100100111111
64667	1101100100111111
64668	0011100100111111
64669	1011100100111111
64670	0111100100111111
64671	1111100100111111
64672	0000010100111111
64673	1000010100111111
64674	0100010100111111
64675	1100010100111111
64676	0010010100111111
64677	1010010100111111
64678	0110010100111111
64679	1110010100111111
64680	0001010100111111
64681	1001010100111111
64682	0101010100111111
64683	1101010100111111
64684	0011010100111111
64685	1011010100111111
64686	0111010100111111
64687	1111010100111111
64688	0000110100111111
64689	1000110100111111
64690	0100110100111111
64691	1100110100111111
64692	0010110100111111
64693	1010110100111111
64694	0110110100111111
64695	1110110100111111
64696	0001110100111111
64697	1001110100111111
64698	0101110100111111
64699	1101110100111111
64700	0011110100111111
64701	1011110100111111
64702	0111110100111111
64703	1111110100111111
64704	0000001100111111
64705	1000001100111111
64706	0100001100111111
64707	1100001100111111
64708	0010001100111111
64709	1010001100111111
64710	0110001100111111
64711	1110001100111111
64712	0001001100111111
64713	1001001100111111
64714	0101001100111111
64715	1101001100111111
64716	0011001100111111
64717	1011001100111111
64718	0111001100111111
64719	1111001100111111
64720	0000101100111111
64721	1000101100111111
64722	0100101100111111
64723	1100101100111111
64724	0010101100111111
64725	1010101100111111
64726	0110101100111111
64727	1110101100111111
64728	0001101100111111
64729	1001101100111111
64730	0101101100111111
64731	1101101100111111
64732	0011101100111111
64733	1011101100111111
64734	0111101100111111
64735	1111101100111111
64736	0000011100111111
64737	1000011100111111
64738	0100011100111111
64739	1100011100111111
64740	0010011100111111
64741	1010011100111111
64742	0110011100111111
64743	1110011100111111
64744	0001011100111111
64745	1001011100111111
64746	0101011100111111
64747	1101011100111111
64748	0011011100111111
64749	1011011100111111
64750	0111011100111111
64751	1111011100111111
64752	0000111100111111
64753	1000111100111111
64754	0100111100111111
64755	1100111100111111
64756	0010111100111111
64757	1010111100111111
64758	0110111100111111
64759	1110111100111111
64760	0001111100111111
64761	1001111100111111
64762	0101111100111111
64763	1101111100111111
64764	0011111100111111
64765	1011111100111111
64766	0111111100111111
64767	1111111100111111
64768	0000000010111111
64769	1000000010111111
64770	0100000010111111
64771	1100000010111111
64772	0010000010111111
64773	1010000010111111
64774	0110000010111111
64775	1110000010111111
64776	0001000010111111
64777	1001000010111111
64778	0101000010111111
64779	1101000010111111
64780	0011000010111111
64781	1011000010111111
64782	0111000010111111
64783	1111000010111111
64784	0000100010111111
64785	1000100010111111
64786	0100100010111111
64787	1100100010111111
64788	0010100010111111
64789	1010100010111111
64790	0110100010111111
64791	1110100010111111
64792	0001100010111111
64793	1001100010111111
64794	0101100010111111
64795	1101100010111111
64796	0011100010111111
64797	1011100010111111
64798	0111100010111111
64799	1111100010111111
64800	0000010010111111
64801	1000010010111111
64802	0100010010111111
64803	1100010010111111
64804	0010010010111111
64805	1010010010111111
64806	0110010010111111
64807	1110010010111111
64808	0001010010111111
64809	1001010010111111
64810	0101010010111111
64811	1101010010111111
64812	0011010010111111
64813	1011010010111111
64814	0111010010111111
64815	1111010010111111
64816	0000110010111111
64817	1000110010111111
64818	0100110010111111
64819	1100110010111111
64820	0010110010111111
64821	1010110010111111
64822	0110110010111111
64823	1110110010111111
64824	0001110010111111
64825	1001110010111111
